Id;IsEmpty;MaxSoldCopies;MetaProductId;Name;MkmUrl;MkmImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;Trend;FoilTrend;ExLow;FoilLow;Avg1;Avg7;Avg30;FoilAvg1;FoilAvg7;FoilAvg30;WeeklySales;MonthlySales;YearlySales;GlobalSales;WeeklyFoilSales;MonthlyFoilSales;YearlyFoilSales;GlobalFoilSales;WeeklySalesCount;MonthlySalesCount;YearlySalesCount;GlobalSalesCount;WeeklyFoilSalesCount;MonthlyFoilSalesCount;YearlyFoilSalesCount;GlobalFoilSalesCount;AvgCrossSaleCount;AvgCountPerSale;ScryfallId;OracleText;ProducedMana;ManaCost;Cmc;TypeLine;Power;Toughness;Colors;ColorIndicator;ColorIdentity;Keywords;Legality;Properties;ScryfallImageUriPng;EnExStock;EnExStockFoil;EnNmCollection;EnNmCollectionFoil;EnExSleeper;EnExSleeperFoil;VirtualStock;VirtualStockFoil;AllStock;AllStockFoil;AllCollection;AllCollectionFoil;AllSleeper;AllSleeperFoil;StrategyValue;StrategyFoilValue;StrategyType;StrategyFoilType;StrategyDateEnd;StrategyFoilDateEnd;DatePriceUpdate;DateSalesUpdate;DateStockUpdate;WishListCount;WishListFoilCount;WishListPrice;WishListFoilPrice;WantCount;CollectionNeed;EmptyListWantCount;Low;CtLow;CtFoilLow;DateCtPriceUpdate;UseForMetaPrice;CollectionBuyPrice;IsSleeper;IsFoilSleeper;Id;MetaproductId;Name;WebsiteUrl;ImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;CardType;GameId
755623;1;4;431087;Friend Like Me;/en/Lorcana/Products/Singles/Into-the-Inklands/Friend-Like-Me;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755623/755623.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=06fdeb2c07c48b9e1f29e9a7798792823628443ad1ec120bddcdfe0d9473a897;160;2;5567;Into the Inklands;0,61;0;0,28;1,48;0,89;0,79;0,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.000;2024-02-29 12:13:07.423;2024-02-29 12:14:30.327;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755623;431087;Friend Like Me;/en/Lorcana/Products/Singles/Into-the-Inklands/Friend-Like-Me;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755623/755623.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=06fdeb2c07c48b9e1f29e9a7798792823628443ad1ec120bddcdfe0d9473a897;160;Rare;5567;Into the Inklands;0;19
755624;1;4;431088;Aurelian Gyrosensor;/en/Lorcana/Products/Singles/Into-the-Inklands/Aurelian-Gyrosensor;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755624/755624.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7e67b0ddba2425ea95fa21d803f739682277da7b08c5621ba92d5069a1a714e2;163;2;5567;Into the Inklands;0,3;0;0,19;0,88;0,5;0,6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.003;2024-02-29 12:13:07.423;2024-02-29 12:14:30.330;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755624;431088;Aurelian Gyrosensor;/en/Lorcana/Products/Singles/Into-the-Inklands/Aurelian-Gyrosensor;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755624/755624.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7e67b0ddba2425ea95fa21d803f739682277da7b08c5621ba92d5069a1a714e2;163;Rare;5567;Into the Inklands;0;19
755625;0;4;431089;Lucky Dime;/en/Lorcana/Products/Singles/Into-the-Inklands/Lucky-Dime;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755625/755625.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=f1abd471c1e65135ad998c702249a9c14ddf3af33039fa1f2a88b716cba3a1c7;165;12;5567;Into the Inklands;5,91;0;3,9;11,5;6,17;6,04;6,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.010;2024-02-29 12:13:07.423;2024-02-29 12:14:30.330;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755625;431089;Lucky Dime;/en/Lorcana/Products/Singles/Into-the-Inklands/Lucky-Dime;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755625/755625.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=f1abd471c1e65135ad998c702249a9c14ddf3af33039fa1f2a88b716cba3a1c7;165;Legendary;5567;Into the Inklands;0;19
755626;0;4;431090;Scrooge's Top Hat;/en/Lorcana/Products/Singles/Into-the-Inklands/Scrooges-Top-Hat;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755626/755626.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bd7829a23392276aafb822cc5a1460658367110d4a194e1564088643d59f8305;166;1;5567;Into the Inklands;0,17;0;0,02;0,24;0,18;0,19;0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.013;2024-02-29 12:13:07.423;2024-02-29 12:14:30.330;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755626;431090;Scrooge's Top Hat;/en/Lorcana/Products/Singles/Into-the-Inklands/Scrooges-Top-Hat;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755626/755626.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bd7829a23392276aafb822cc5a1460658367110d4a194e1564088643d59f8305;166;Uncommon;5567;Into the Inklands;0;19
755627;1;4;431091;Vault Door;/en/Lorcana/Products/Singles/Into-the-Inklands/Vault-Door;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755627/755627.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=ac618d44af43a343a7fa7c181daceeaa74c544964469aeed663c8ed40b4f22d2;167;0;5567;Into the Inklands;0,13;0;0,02;0,15;0,11;0,12;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.020;2024-02-29 12:13:07.423;2024-02-29 12:14:30.330;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755627;431091;Vault Door;/en/Lorcana/Products/Singles/Into-the-Inklands/Vault-Door;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755627/755627.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=ac618d44af43a343a7fa7c181daceeaa74c544964469aeed663c8ed40b4f22d2;167;Common;5567;Into the Inklands;0;19
755633;1;4;431092;Eeyore - Overstuffed Donkey;/en/Lorcana/Products/Singles/Into-the-Inklands/Eeyore-Overstuffed-Donkey;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755633/755633.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=043cb32707d0dbb97678128f8297cef53289292a4a84add5c3a60746cd3d12ad;172;0;5567;Into the Inklands;0,02;0;0,02;0,1;0,2;0,22;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.023;2024-02-29 12:13:07.423;2024-02-29 12:14:30.333;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755633;431092;Eeyore - Overstuffed Donkey;/en/Lorcana/Products/Singles/Into-the-Inklands/Eeyore-Overstuffed-Donkey;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755633/755633.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=043cb32707d0dbb97678128f8297cef53289292a4a84add5c3a60746cd3d12ad;172;Common;5567;Into the Inklands;0;19
755634;1;4;431093;Helga Sinclair - Right-Hand Woman;/en/Lorcana/Products/Singles/Into-the-Inklands/Helga-Sinclair-Right-Hand-Woman;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755634/755634.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c4633ebc312eaa3cc17a20270491fb9b798bb0bea38c4b080a165ffa7326ed5e;175;0;5567;Into the Inklands;0,1;0;0,02;0,15;0,13;0,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.030;2024-02-29 12:13:07.423;2024-02-29 12:14:30.333;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755634;431093;Helga Sinclair - Right-Hand Woman;/en/Lorcana/Products/Singles/Into-the-Inklands/Helga-Sinclair-Right-Hand-Woman;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755634/755634.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c4633ebc312eaa3cc17a20270491fb9b798bb0bea38c4b080a165ffa7326ed5e;175;Common;5567;Into the Inklands;0;19
755635;1;4;431094;Kida - Royal Warrior;/en/Lorcana/Products/Singles/Into-the-Inklands/Kida-Royal-Warrior;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755635/755635.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=efef4289321d45bebebf2dd9f40d097ad1a4f77f1b526f30af106fc9a621922f;177;0;5567;Into the Inklands;0,13;0;0,02;0,15;0,14;0,18;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.033;2024-02-29 12:13:07.423;2024-02-29 12:14:30.333;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755635;431094;Kida - Royal Warrior;/en/Lorcana/Products/Singles/Into-the-Inklands/Kida-Royal-Warrior;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755635/755635.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=efef4289321d45bebebf2dd9f40d097ad1a4f77f1b526f30af106fc9a621922f;177;Common;5567;Into the Inklands;0;19
755636;0;4;431095;Lythos - Rock Titan;/en/Lorcana/Products/Singles/Into-the-Inklands/Lythos-Rock-Titan;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755636/755636.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1ffa88590933bdd33ebdac6f0f0297c203c32ddefa1448b7d10fe423b5a70439;180;1;5567;Into the Inklands;0,02;0;0,02;0,28;0,2;0,26;0,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.040;2024-02-29 12:13:07.423;2024-02-29 12:14:30.333;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755636;431095;Lythos - Rock Titan;/en/Lorcana/Products/Singles/Into-the-Inklands/Lythos-Rock-Titan;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755636/755636.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1ffa88590933bdd33ebdac6f0f0297c203c32ddefa1448b7d10fe423b5a70439;180;Uncommon;5567;Into the Inklands;0;19
755637;1;4;431096;Minnie Mouse - Funky Spelunker;/en/Lorcana/Products/Singles/Into-the-Inklands/Minnie-Mouse-Funky-Spelunker;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755637/755637.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bf817e63c3cf8eb1a139edbc81de59e942b28662f322f46cd1a31f4aff1e900b;183;0;5567;Into the Inklands;0,13;0;0,02;0,15;0,13;0,13;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.043;2024-02-29 12:13:07.423;2024-02-29 12:14:30.333;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755637;431096;Minnie Mouse - Funky Spelunker;/en/Lorcana/Products/Singles/Into-the-Inklands/Minnie-Mouse-Funky-Spelunker;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755637/755637.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bf817e63c3cf8eb1a139edbc81de59e942b28662f322f46cd1a31f4aff1e900b;183;Common;5567;Into the Inklands;0;19
755638;0;4;431097;Simba - Rightful King;/en/Lorcana/Products/Singles/Into-the-Inklands/Simba-Rightful-King;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755638/755638.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bf9427567490a543cfdf9bc6eca0304db067c7bfc0d573fec4cc8d8c78652172;193;1;5567;Into the Inklands;0,02;0;0,02;0,2;0,17;0,19;0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.050;2024-02-29 12:13:07.427;2024-02-29 12:14:30.337;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755638;431097;Simba - Rightful King;/en/Lorcana/Products/Singles/Into-the-Inklands/Simba-Rightful-King;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755638/755638.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bf9427567490a543cfdf9bc6eca0304db067c7bfc0d573fec4cc8d8c78652172;193;Uncommon;5567;Into the Inklands;0;19
755639;1;4;431098;And Then Along Came Zeus;/en/Lorcana/Products/Singles/Into-the-Inklands/And-Then-Along-Came-Zeus;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755639/755639.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7d31ba65eab7bf38e40c4b16c7ccdb0dc877ebea205b98419959b1af27d08287;195;2;5567;Into the Inklands;2,86;0;1,49;4,5;3,63;3,44;3,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.053;2024-02-29 12:13:07.427;2024-02-29 12:14:30.337;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755639;431098;And Then Along Came Zeus (V.1);/en/Lorcana/Products/Singles/Into-the-Inklands/And-Then-Along-Came-Zeus-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755639/755639.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7d31ba65eab7bf38e40c4b16c7ccdb0dc877ebea205b98419959b1af27d08287;195;Rare;5567;Into the Inklands;0;19
755640;1;4;431099;Ba-Boom!;/en/Lorcana/Products/Singles/Into-the-Inklands/Ba-Boom;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755640/755640.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=df4d2ae666bd9bc7ad5f0078aba2990219cee83d4c4cbc72a5b25f3717a482bf;196;0;5567;Into the Inklands;0,02;0;0,02;0,05;0,11;0,14;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.060;2024-02-29 12:13:07.427;2024-02-29 12:14:30.337;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755640;431099;Ba-Boom!;/en/Lorcana/Products/Singles/Into-the-Inklands/Ba-Boom;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755640/755640.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=df4d2ae666bd9bc7ad5f0078aba2990219cee83d4c4cbc72a5b25f3717a482bf;196;Common;5567;Into the Inklands;0;19
755642;0;4;431100;Rise of the Titans;/en/Lorcana/Products/Singles/Into-the-Inklands/Rise-of-the-Titans;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755642/755642.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=aa7defbd1a554ff25ecc61d4286bdafe71b1c3e07e45d1a0922dfe337d6ab526;198;1;5567;Into the Inklands;0,03;0;0,02;0,25;0,19;0,22;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2024-02-08;2024-02-08;2024-02-29 11:59:36.063;2024-02-29 12:13:07.427;2024-02-29 12:14:30.337;0;0;0;0;4;0;8;0;0;0;1900-01-01 00:00:00.000;NULL;0;0;0;755642;431100;Rise of the Titans;/en/Lorcana/Products/Singles/Into-the-Inklands/Rise-of-the-Titans;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/3INK/755642/755642.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20240208%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20240208T135136Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=aa7defbd1a554ff25ecc61d4286bdafe71b1c3e07e45d1a0922dfe337d6ab526;198;Uncommon;5567;Into the Inklands;0;19
